ID,Date,Species_Group,Species,Location,Latitude,Longitude,Coordinate_System
1359,2015-01-05,Dinoflagellates,Noctiluca scintillans,"Nim Wan, Tuen Mun",22.42134575,113.9283077, WGS84
1360,2015-01-05,Dinoflagellates,Noctiluca scintillans,"Silver Mine Bay Beach, Lantau Island",22.27064777,114.0001114, WGS84
1361,2015-01-05,Dinoflagellates,Noctiluca scintillans,"Silverstrand Beach, Sai Kung",22.32283221,114.2721964, WGS84
1362,2015-01-05,Dinoflagellates,Noctiluca scintillans,Tai Lam near Marine Police West Division Base,22.36260994,114.0124405, WGS84
1363,2015-01-06,Dinoflagellates,Noctiluca scintillans,"Clear Water Bay Second Beach, Sai Kung",22.28727844,114.2886496, WGS84
1364,2015-01-06,Dinoflagellates,Noctiluca scintillans,"Hung Shing Yeh Beach, Lamma Island",22.21797147,114.1194233, WGS84
1365,2015-01-06,Dinoflagellates,Noctiluca scintillans,"Lo So Shing Beach, Lamma Island",22.20413921,114.1222221, WGS84
1366,2015-01-06,Dinoflagellates,Noctiluca scintillans,"Stanley Main Beach, Hong Kong Island",22.2208042,114.2143695, WGS84
1367,2015-01-07,Dinoflagellates,Noctiluca scintillans,Cheung Chau Tung Wan Beach,22.20993625,114.0307004, WGS84
1368,2015-01-07,Dinoflagellates,Noctiluca scintillans,"Kwun Yam Beach, Cheung Chau",22.20710921,114.0349003, WGS84
1369,2015-01-08,Dinoflagellates,Noctiluca scintillans,"Lido Beach, Tsuen Wan",22.36750905,114.076271, WGS84
1370,2015-01-09,Dinoflagellates,Noctiluca scintillans,Ma Wan fish culture zone,22.35219861,114.0562582, WGS84
1371,2015-01-25,Others,Mesodinium rubrum,"Po Pin Chau, Sai Kung",22.36277645,114.3769412, WGS84
1372,2015-01-26,Dinoflagellates,Noctiluca scintillans,Tai Lam near Marine Police West Division Base,22.36272841,114.0122716, WGS84
1373,2015-01-26,Dinoflagellates,Noctiluca scintillans,Tolo Harbour from Ma Liu Shui to Sam Mun Tsai,22.43668024,114.2109327, WGS84
1374,2015-02-03,Dinoflagellates,Noctiluca scintillans,"Lam Tsuen River near Yuen Chau Tsai, Tai Po",22.44957152,114.1759192, WGS84
1375,2015-02-16,Dinoflagellates,Noctiluca scintillans,"Plover Cove to Kat O Hoi, Hoi Ha Wan and Tai Tan Hoi including WW and KAU FCZ",22.47230295,114.2946644, WGS84
1376,2015-02-17,Dinoflagellates,Noctiluca scintillans,Port Shelter near Shelter Island to Ping Min Chau,22.31712924,114.3104171, WGS84
1377,2015-02-22,Dinoflagellates,Noctiluca scintillans,Cheung Chau Tung Wan Beach,22.20851374,114.0319899, WGS84
1378,2015-02-26,Dinoflagellates,Heterocapsa circularisquama,"Tolo Harbour to Three Fathoms Cove including YTT, YTTE and YSA FCZ",22.44497399,114.2396569, WGS84
1379,2015-02-26,Dinoflagellates,Noctiluca scintillans,Hoi Ha Wan,22.47008152,114.331363, WGS84
1380,2015-02-26,Dinoflagellates,Noctiluca scintillans,"Po Pin Chau, Sai Kung",22.36103637,114.3777806, WGS84
1381,2015-03-09,Dinoflagellates,Noctiluca scintillans,"Pak Lap Wan to Wang Chau, Sai Kung",22.3417892,114.3657231, WGS84
1382,2015-03-16,Dinoflagellates,Noctiluca scintillans,"Clear Water Bay Second Beach, Sai Kung",22.28771869,114.2879963, WGS84
1383,2015-03-16,Dinoflagellates,Noctiluca scintillans,"Stanley Main Beach, Hong Kong Island",22.22080948,114.2142228, WGS84
1384,2015-03-27,Dinoflagellates,Noctiluca scintillans,"Port Shelter near The Hong Kong University of Science and Technology, Sai Kung",22.33816475,114.2682713, WGS84
1385,2015-03-27,Dinoflagellates,Noctiluca scintillans,"Silverstrand Beach, Sai Kung",22.32289835,114.2723707, WGS84
1386,2015-03-29,Dinoflagellates,Noctiluca scintillans,"Fa Shan near Po Pin Chau, Sai Kung",22.35688669,114.3775304, WGS84
1387,2015-03-31,Dinoflagellates,Noctiluca scintillans,"Clear Water Bay Second Beach, Sai Kung",22.28745078,114.287992, WGS84
1388,2015-04-05,Dinoflagellates,Noctiluca scintillans,"Stanley Main Beach, Hong Kong Island",22.22170105,114.214429, WGS84
1389,2015-04-05,Dinoflagellates,Noctiluca scintillans,"Turtle Cove Beach, Hong Kong Island",22.23240428,114.2239383, WGS84
1390,2015-04-14,Dinoflagellates,Gonyaulax polygramma,"Rocky Harbour near Jin Island, Sai Kung",22.32341599,114.3393781, WGS84
1391,2015-04-15,Dinoflagellates,Gonyaulax polygramma,Mirs Bay,22.52969637,114.3869109, WGS84
1392,2015-04-17,Dinoflagellates,Gonyaulax polygramma,"Clear Water Bay Second Beach, Sai Kung",22.28650553,114.2881851, WGS84
1393,2015-04-17,Dinoflagellates,Gonyaulax polygramma,Po Toi O Fish Culture Zone,22.27429956,114.2940722, WGS84
1394,2015-04-18,Dinoflagellates,Gonyaulax polygramma,"Silverstrand Beach, Sai Kung",22.32241443,114.2729196, WGS84
1395,2015-04-20,Dinoflagellates,Gonyaulax polygramma,Long Harbour,22.44487959,114.3474492, WGS84
1396,2015-04-20,Dinoflagellates,Gonyaulax polygramma,Repulse Bay and Deep Water Bay,22.24106834,114.1835574, WGS84
1397,2015-04-20,Dinoflagellates,Gonyaulax polygramma,Sok Kwu Wan Fish Culture Zone,22.21116679,114.1360581, WGS84
1398,2015-04-24,Dinoflagellates,Gonyaulax polygramma,"Turtle Cove Beach, Hong Kong Island",22.23254193,114.2234477, WGS84
1399,2015-04-27,Dinoflagellates,Gonyaulax polygramma,East Lamma Channel including Lo Tik Wan Fish Culture Zone,22.24302663,114.1293634, WGS84
1400,2015-05-07,Dinoflagellates,Noctiluca scintillans,Junk Bay,22.29015504,114.2587966, WGS84
1401,2015-05-07,Dinoflagellates,Noctiluca scintillans,Rambler Channel near Hoi Hing Road,22.37074279,114.1065624, WGS84
1402,2015-05-07,Dinoflagellates,Noctiluca scintillans,"Silver Mine Bay Beach, Lantau Island",22.27141167,114.000598, WGS84
1403,2015-05-07,Dinoflagellates,Noctiluca scintillans,Water off Cheung Sha Wan Wholesale Market,22.32380872,114.1511902, WGS84
1404,2015-05-08,Dinoflagellates,Noctiluca scintillans,Stanley Bay,22.21797411,114.211039, WGS84
1405,2015-05-09,Dinoflagellates,Noctiluca scintillans,"Chung Hom Kok Beach, Hong Kong Island",22.21727335,114.2017907, WGS84
1406,2015-05-09,Dinoflagellates,Noctiluca scintillans,"Deep Water Bay Beach, Hong Kong Island",22.24462201,114.1869312, WGS84
1407,2015-05-09,Dinoflagellates,Noctiluca scintillans,"Repulse Bay Beach, Hong Kong Island",22.23633064,114.195847, WGS84
1408,2015-05-14,Dinoflagellates,Noctiluca scintillans,"Pui O Beach, Lantau Island",22.23850036,113.9743533, WGS84
1409,2015-06-08,Diatom,Pseudo-nitzschia pungens,"Deep Water Bay and Repulse Bay, Hong Kong Island",22.23983792,114.1844617, WGS84
1410,2015-08-26,Dinoflagellates,Gyrodinium impudicum,O Pui Tong Fish Culture Zone,22.54522656,114.3002849, WGS84
1411,2015-11-18,Others,Trichodesmium erythraeum,"Silverstrand Beach, Sai Kung",22.32293119,114.2720998, WGS84
1412,2015-12-14,Dinoflagellates,Karenia mikimotoi,Yim Tin Tsai Fish Culture Zone,22.45342083,114.20626, WGS84
1413,2016-01-01,Dinoflagellates,Karenia mikimotoi,Lo Fu Wat Fish Culture Zone,22.46878233,114.2723451, WGS84
1414,2016-01-01,Dinoflagellates,Karenia papilionacea,Lo Fu Wat Fish Culture Zone,22.46878233,114.2723451, WGS84
1415,2016-01-02,Dinoflagellates,Karenia mikimotoi,Sham Wan Fish Culture Zone,22.44118387,114.3532114, WGS84
1416,2016-01-02,Dinoflagellates,Karenia papilionacea,Sham Wan Fish Culture Zone,22.44118387,114.3532114, WGS84
1417,2016-01-03,Dinoflagellates,Karenia mikimotoi,Lo Fu Wat fish culture zone to Tolo channel,22.46079743,114.2759414, WGS84
1418,2016-01-03,Dinoflagellates,Karenia papilionacea,Lo Fu Wat fish culture zone to Tolo channel,22.46079743,114.2759414, WGS84
1419,2016-01-04,Dinoflagellates,Karenia mikimotoi,Hoi Ha Wan to Long Harbour,22.45171506,114.3467185, WGS84
1420,2016-01-04,Dinoflagellates,Karenia papilionacea,Hoi Ha Wan to Long Harbour,22.45171506,114.3467185, WGS84
1421,2016-01-07,Dinoflagellates,Karenia mikimotoi,Yim Tin Tsai Fish Culture Zone,22.45294832,114.205985, WGS84
1422,2016-01-07,Dinoflagellates,Karenia papilionacea,Yim Tin Tsai Fish Culture Zone,22.45294832,114.205985, WGS84
1423,2016-01-09,Dinoflagellates,Karenia mikimotoi,Yung Shue Au Fish Culture Zone,22.42407247,114.2785072, WGS84
1424,2016-01-09,Dinoflagellates,Karenia papilionacea,Yung Shue Au Fish Culture Zone,22.42407247,114.2785072, WGS84
1425,2016-01-10,Dinoflagellates,Karenia mikimotoi,Yim Tin Tsai (East) Fish Culture Zone,22.4542401,114.2220012, WGS84
1426,2016-01-10,Dinoflagellates,Karenia papilionacea,Yim Tin Tsai (East) Fish Culture Zone,22.4542401,114.2220012, WGS84
1427,2016-01-21,Dinoflagellates,Karenia mikimotoi,Kau Lau Wan Fish Culture Zone,22.45824029,114.359413, WGS84
1428,2016-01-21,Dinoflagellates,Karenia papilionacea,Kau Lau Wan Fish Culture Zone,22.45824029,114.359413, WGS84
1429,2016-01-21,Dinoflagellates,Noctiluca scintillans,Cheung Sha Wan Fish Culture Zone,22.2364317,114.0062564, WGS84
1430,2016-01-29,Dinoflagellates,Karenia mikimotoi,O Pui Tong Fish Culture Zone,22.54517632,114.2994045, WGS84
1431,2016-01-29,Dinoflagellates,Karenia mikimotoi,Tap Mun Fish Culture Zone,22.4736228,114.354729, WGS84
1432,2016-01-29,Dinoflagellates,Karenia papilionacea,O Pui Tong Fish Culture Zone,22.54517632,114.2994045, WGS84
1433,2016-01-29,Dinoflagellates,Karenia papilionacea,Tap Mun Fish Culture Zone,22.4736228,114.354729, WGS84
1434,2016-02-05,Dinoflagellates,Akashiwo sanguinea,Southeast waters of Kau Sai Chau including Kau Sai Fish Culture Zone,22.35244972,114.3310159, WGS84
1435,2016-02-10,Dinoflagellates,Akashiwo sanguinea,"Sai Kung Waters including PTO, KS, TCW, TTC, KLW and MNW FCZs",22.34882073,114.2856701, WGS84
1436,2016-02-11,Dinoflagellates,Akashiwo sanguinea,"Clear Water Bay Second Beach, Sai Kung",22.28828223,114.2895099, WGS84
1437,2016-02-11,Dinoflagellates,Akashiwo sanguinea,"Silverstrand Beach, Sai Kung",22.32288579,114.2723128, WGS84
1438,2016-02-13,Dinoflagellates,Akashiwo sanguinea,Tai Tam Bay,22.22462359,114.2258589, WGS84
1439,2016-02-13,Dinoflagellates,Akashiwo sanguinea,Wong Chuk Kok Hoi to O Pui Tong including Wong Wan & O Pui Tong FCZs,22.50957237,114.3206141, WGS84
1440,2016-02-14,Dinoflagellates,Akashiwo sanguinea,"Deep Water Bay Beach, Hong Kong Island",22.24385276,114.1874315, WGS84
1441,2016-02-14,Dinoflagellates,Akashiwo sanguinea,Deep Water Bay,22.24148295,114.1829558, WGS84
1442,2016-02-14,Dinoflagellates,Akashiwo sanguinea,Rocky Harbour including Leung Shuen Wan Fish Culture Zone,22.34425768,114.3451212, WGS84
1443,2016-02-14,Dinoflagellates,Akashiwo sanguinea,"Starling Inlet to Double Haven including Sha Tau Kok, Ap Chau and Kat O FCZs",22.53825076,114.2715016, WGS84
1444,2016-02-18,Dinoflagellates,Akashiwo sanguinea,Tathong Channel to Lei Yue Mun including Tung Lung Chau Fish Culture Zone,22.26331817,114.2633405, WGS84
1445,2016-02-18,Dinoflagellates,Noctiluca scintillans,Tathong Channel to Lei Yue Mun including Tung Lung Chau Fish Culture Zone,22.26331817,114.2633405, WGS84
1446,2016-02-18,Others,Dictyocha speculum,Tathong Channel to Lei Yue Mun including Tung Lung Chau Fish Culture Zone,22.26331817,114.2633405, WGS84
1447,2016-02-19,Dinoflagellates,Akashiwo sanguinea,"Port Shelter, Sai Kung",22.33838981,114.276289, WGS84
1448,2016-02-19,Dinoflagellates,Noctiluca scintillans,Long Harbour,22.45589414,114.3430168, WGS84
1449,2016-02-19,Dinoflagellates,Noctiluca scintillans,"Port Shelter, Sai Kung",22.33838981,114.276289, WGS84
1450,2016-02-19,Others,Dictyocha speculum,Long Harbour,22.45589414,114.3430168, WGS84
1451,2016-02-19,Others,Dictyocha speculum,"Port Shelter, Sai Kung",22.33838981,114.276289, WGS84
1452,2016-02-23,Dinoflagellates,Akashiwo sanguinea,Tolo Channel,22.47964562,114.3106628, WGS84
1453,2016-02-27,Dinoflagellates,Akashiwo sanguinea,"Silverstrand Beach, Sai Kung",22.32265276,114.2722893, WGS84
1454,2016-02-27,Dinoflagellates,Noctiluca scintillans,"Silverstrand Beach, Sai Kung",22.32265276,114.2722893, WGS84
1455,2016-02-29,Dinoflagellates,Akashiwo sanguinea,Junk Bay,22.29455111,114.2645713, WGS84
1456,2016-03-01,Dinoflagellates,Akashiwo sanguinea,"Hoi Ha Wan, Sai Kung",22.47103773,114.3352601, WGS84
1457,2016-03-02,Dinoflagellates,Akashiwo sanguinea,Sham Wan Fish Culture Zone,22.44067085,114.3529993, WGS84
1458,2016-03-03,Dinoflagellates,Akashiwo sanguinea,East Lamma Channel and West Lamma Channel including CSW and SKW FCZs,22.24497174,114.0795046, WGS84
1459,2016-03-04,Dinoflagellates,Akashiwo sanguinea,Lo Tik Wan Fish Culture Zone,22.22101549,114.1295158, WGS84
1460,2016-03-05,Dinoflagellates,Akashiwo sanguinea,Cheung Chau Tung Wan Beach,22.20955849,114.0316004, WGS84
1461,2016-03-05,Dinoflagellates,Akashiwo sanguinea,"Clear Water Bay Second Beach, Sai Kung",22.28757052,114.288605, WGS84
1462,2016-03-05,Dinoflagellates,Akashiwo sanguinea,Discovery Bay to Silver Mine Bay,22.29751923,114.0356255, WGS84
1463,2016-03-05,Dinoflagellates,Akashiwo sanguinea,"Kwun Yam Beach, Cheung Chau",22.2074801,114.0346171, WGS84
1464,2016-03-05,Dinoflagellates,Akashiwo sanguinea,"Silver Mine Bay Beach, Lantau Island",22.27077183,114.0006598, WGS84
1465,2016-03-07,Dinoflagellates,Akashiwo sanguinea,Central Pier,22.2885598,114.1591639, WGS84
1466,2016-03-10,Dinoflagellates,Akashiwo sanguinea,"Golden Beach, Tuen Mun",22.3701059,113.9884913, WGS84
1467,2016-03-29,Dinoflagellates,Akashiwo sanguinea,"Silver Mine Bay Beach, Lantau Island",22.27072005,114.0001323, WGS84
1468,2016-03-29,Dinoflagellates,Akashiwo sanguinea,"Tolo Harbour to Long Harbour including YTT, YE, TM, KAU and SW FCZs",22.46009433,114.2809047, WGS84
1469,2016-03-31,Dinoflagellates,Noctiluca scintillans,"Clear Water Bay Second Beach, Sai Kung",22.28793918,114.2880426, WGS84
1470,2016-03-31,Dinoflagellates,Noctiluca scintillans,Clear Water Bay to Tung Lung Chau including Tung Lung Chau Fish Culture Zone,22.2598566,114.3052897, WGS84
1471,2016-03-31,Dinoflagellates,Noctiluca scintillans,"Deep Water Bay Beach, Hong Kong Island",22.24307359,114.187839, WGS84
1472,2016-03-31,Dinoflagellates,Noctiluca scintillans,Deep Water Bay to Tai Tam Bay,22.19887575,114.202485, WGS84
1473,2016-03-31,Dinoflagellates,Noctiluca scintillans,"Repulse Bay Beach, Hong Kong Island",22.23541261,114.1968926, WGS84
1474,2016-03-31,Dinoflagellates,Noctiluca scintillans,"South Bay Beach, Hong Kong Island",22.22447668,114.1963741, WGS84
1475,2016-03-31,Dinoflagellates,Noctiluca scintillans,"Turtle Cove Beach, Hong Kong Island",22.23277853,114.2231794, WGS84
1476,2016-04-01,Dinoflagellates,Akashiwo sanguinea,"Lower Cheung Sha Beach, Lantau Island",22.23310346,113.9514983, WGS84
1477,2016-04-01,Dinoflagellates,Akashiwo sanguinea,"Pui O Beach, Lantau Island",22.23893953,113.9756038, WGS84
1478,2016-04-01,Dinoflagellates,Akashiwo sanguinea,"Tong Fuk Beach, Lantau Island",22.22768462,113.936363, WGS84
1479,2016-04-01,Dinoflagellates,Akashiwo sanguinea,"Upper Cheung Sha Beach, Lantau Island",22.23105707,113.9442292, WGS84
1480,2016-04-01,Dinoflagellates,Noctiluca scintillans,"Chung Hom Kok Beach, Hong Kong Island",22.21709832,114.2014416, WGS84
1481,2016-04-01,Dinoflagellates,Noctiluca scintillans,"Clear Water Bay First Beach, Sai Kung",22.29100537,114.2912711, WGS84
1482,2016-04-01,Dinoflagellates,Noctiluca scintillans,"Middle Bay Beach, Hong Kong Island",22.22971421,114.1978118, WGS84
1483,2016-04-01,Dinoflagellates,Noctiluca scintillans,"Pui O Beach, Lantau Island",22.23893953,113.9756038, WGS84
1484,2016-04-01,Dinoflagellates,Noctiluca scintillans,"Shek O Beach, Hong Kong Island",22.22863608,114.2515008, WGS84
1485,2016-04-01,Dinoflagellates,Noctiluca scintillans,Sheung Sze Mun to Ninepin Group,22.22675196,114.309154, WGS84
1486,2016-04-01,Dinoflagellates,Noctiluca scintillans,"Stanley Main Beach, Hong Kong Island",22.22088795,114.2143682, WGS84
1487,2016-04-03,Dinoflagellates,Akashiwo sanguinea,Junk Bay,22.29356384,114.2596076, WGS84
1488,2016-04-03,Dinoflagellates,Noctiluca scintillans,Junk Bay,22.29356384,114.2596076, WGS84
1489,2016-04-03,Dinoflagellates,Noctiluca scintillans,"Silverstrand Beach, Sai Kung",22.32293067,114.2721961, WGS84
1490,2016-04-05,Dinoflagellates,Noctiluca scintillans,"Sheung Sze Wan, Sai Kung",22.30792465,114.2921244, WGS84
1491,2016-04-05,Dinoflagellates,Noctiluca scintillans,"Wong Mau Chau to Po Pin Chau waters, Sai Kung",22.39768737,114.3983313, WGS84
1492,2016-04-06,Dinoflagellates,Akashiwo sanguinea,"Big Wave Bay Beach, Hong Kong Island",22.24643717,114.2474477, WGS84
1493,2016-04-07,Dinoflagellates,Noctiluca scintillans,"Hap Mun Bay Beach, Sai Kung",22.35654967,114.2958435, WGS84
1494,2016-04-07,Dinoflagellates,Noctiluca scintillans,"Trio Beach, Sai Kung",22.35722143,114.2670495, WGS84
1495,2016-04-14,Dinoflagellates,Akashiwo sanguinea,Clear Water Bay to Port Shelter,22.33839299,114.2824194, WGS84
1496,2016-04-14,Dinoflagellates,Akashiwo sanguinea,Tathong Channel to Joss House Bay including Tung Lung Chau Fish Culture Zone,22.25398723,114.2682477, WGS84
1497,2016-04-15,Dinoflagellates,Akashiwo sanguinea,Cheung Chau Tung Wan Beach,22.2102725,114.030332, WGS84
1498,2016-04-15,Dinoflagellates,Akashiwo sanguinea,"Hap Mun Bay Beach, Sai Kung",22.3565214,114.295888, WGS84
1499,2016-04-15,Dinoflagellates,Noctiluca scintillans,Cheung Chau Tung Wan Beach,22.2102725,114.030332, WGS84
1500,2016-04-15,Dinoflagellates,Noctiluca scintillans,Tolo Channel including Lo Fu Wat Fish Culture Zone,22.46605482,114.2788076, WGS84
1501,2016-04-16,Dinoflagellates,Noctiluca scintillans,"Lo So Shing Beach, Lamma Island",22.20471175,114.1223024, WGS84
1502,2016-04-19,Dinoflagellates,Akashiwo sanguinea,O Pui Tong including O Pui Tong Fish Culture Zone,22.54328244,114.3012858, WGS84
1503,2016-04-22,Dinoflagellates,Noctiluca scintillans,Sham Wan Fish Culture Zone,22.44090282,114.3530885, WGS84
1504,2016-04-24,Dinoflagellates,Noctiluca scintillans,"Pui O Beach, Lantau Island",22.2392413,113.9760083, WGS84
1505,2016-04-25,Dinoflagellates,Noctiluca scintillans,"Turtle Cove Beach, Hong Kong Island",22.23275268,114.2232153, WGS84
1506,2016-04-25,Dinoflagellates,Noctiluca scintillans,Wong Chuk Kok Hoi,22.50843187,114.3181199, WGS84
1507,2016-05-01,Dinoflagellates,Noctiluca scintillans,Double Haven to Tung Ping Chau including O Pui Tong FCZ,22.53696118,114.3915278, WGS84
1508,2016-05-01,Dinoflagellates,Noctiluca scintillans,"Silverstrand Beach, Sai Kung",22.32326885,114.2722306, WGS84
1509,2016-05-01,Dinoflagellates,Noctiluca scintillans,"Tolo Harbour to Long Harbour including  LFW,YTT,YE,TM,KAU&SW FCZ",22.45617353,114.2758567, WGS84
1510,2016-05-02,Dinoflagellates,Noctiluca scintillans,"Hap Mun Bay Beach, Sai Kung",22.35657501,114.2959332, WGS84
1511,2016-05-02,Dinoflagellates,Noctiluca scintillans,"Kiu Tsui Beach, Sai Kung",22.36816201,114.2879183, WGS84
1512,2016-05-03,Dinoflagellates,Noctiluca scintillans,"Clear Water Bay First Beach, Sai Kung",22.29111686,114.2915321, WGS84
1513,2016-05-03,Dinoflagellates,Noctiluca scintillans,"Clear Water Bay Second Beach, Sai Kung",22.28809279,114.2880558, WGS84
1514,2016-05-03,Dinoflagellates,Noctiluca scintillans,Junk Bay,22.29902941,114.2610727, WGS84
1515,2016-05-03,Dinoflagellates,Noctiluca scintillans,"Shek O Beach, Hong Kong Island",22.22883839,114.2518027, WGS84
1516,2016-05-03,Dinoflagellates,Noctiluca scintillans,"Turtle Cove Beach, Hong Kong Island",22.23245396,114.223073, WGS84
1517,2016-05-03,Dinoflagellates,Noctiluca scintillans,"Wong Mau Chau to Tai Long Wan, Sai Kung",22.42558827,114.4170238, WGS84
1518,2016-05-04,Dinoflagellates,Noctiluca scintillans,Tai Miu Wan to Sheung Sze Mun including Tung Lung Chau Fish Culture Zone,22.20962212,114.2656628, WGS84
1519,2016-05-05,Dinoflagellates,Noctiluca scintillans,"Big Wave Bay Beach, Hong Kong Island",22.24644033,114.2475858, WGS84
1520,2016-05-07,Dinoflagellates,Noctiluca scintillans,"Stanley Main Beach, Hong Kong Island",22.22159614,114.2142964, WGS84
1521,2016-08-04,Dinoflagellates,Gonyaulax verior,"Tolo Harbour including Yim Tin Tsai, Yim Tin Tsai East and Yung Shue Au FCZs",22.44684456,114.2344574, WGS84
1522,2016-08-04,Dinoflagellates,Heterocapsa pygmaea,"Tolo Harbour including Yim Tin Tsai, Yim Tin Tsai East and Yung Shue Au FCZs",22.44684456,114.2344574, WGS84
1523,2016-09-06,Dinoflagellates,Neoceratium furca,Rocky Harbour including Tai Tau Chau Fish Culture Zone,22.34798684,114.3344913, WGS84
1524,2016-11-06,Others,Phaeocystis globosa,"Tsam Chuk Wan, Sai Kung",22.39054254,114.3152944, WGS84
1525,2016-12-21,Others,Mesodinium rubrum,"Yeung Chau to Tai Tau Chau, Sai Kung including Tai Tau Chau FCZ",22.38214135,114.2952361, WGS84
1526,2016-12-29,Others,Phaeocystis globosa,Junk Bay,22.29847459,114.260408, WGS84
1527,2017-01-02,Dinoflagellates,Noctiluca scintillans,Long Harbour including Tap Mun and Sham Wan fish culture zones,22.47527504,114.3466347, WGS84
1528,2017-01-02,Others,Phaeocystis globosa,Deep Bay to Urmston Road,22.36005014,113.9644524, WGS84
1529,2017-01-04,Others,Phaeocystis globosa,"Southwestern waters of Hong Kong including MW, LTW, SKW and CSW FCZs",22.24384604,114.0101219, WGS84
1530,2017-01-11,Others,Phaeocystis globosa,"Cafeteria New Beach, Tuen Mun",22.37240879,113.9874182, WGS84
1531,2017-01-11,Others,Phaeocystis globosa,"Castle Peak Beach, Tuen Mun",22.37878057,113.980251, WGS84
1532,2017-01-11,Others,Phaeocystis globosa,"Deep Water Bay Beach, Hong Kong Island",22.24473968,114.1870814, WGS84
1533,2017-01-11,Others,Phaeocystis globosa,"Golden Beach, Tuen Mun",22.37225709,113.987546, WGS84
1534,2017-01-11,Others,Phaeocystis globosa,"Middle Bay Beach, Hong Kong Island",22.22982255,114.197973, WGS84
1535,2017-01-11,Others,Phaeocystis globosa,"Repluse Bay Beach, Hong Kong Island",22.23766189,114.1941399, WGS84
1536,2017-01-11,Others,Phaeocystis globosa,"South Bay Beach, Hong Kong Island",22.22498656,114.1973091, WGS84
1537,2017-01-20,Others,Phaeocystis globosa,"Pui O Beach, Lantau Island",22.23930878,113.9771828, WGS84
1538,2017-01-23,Dinoflagellates,Akashiwo sanguinea,Tolo Harbour near Pak Sha Tau,22.45530563,114.2448466, WGS84
1539,2017-01-23,Dinoflagellates,Tripos furca,Tolo Harbour near Pak Sha Tau,22.45530563,114.2448466, WGS84
1540,2017-02-06,Others,Plagioselmis prolonga,Shing Mun River Channel near Lion Bridge,22.37593982,114.1862225, WGS84
1541,2017-02-08,Others,Mesodinium rubrum,East Lamma Channel and West Lamma Channel,22.23969671,114.079663, WGS84
1542,2017-03-13,Dinoflagellates,Noctiluca scintillans,"Stanley Main Beach, Hong Kong Island",22.22082428,114.2143989, WGS84
1543,2017-03-14,Dinoflagellates,Noctiluca scintillans,"Silverstrand Beach, Sai Kung",22.32286659,114.2719776, WGS84
1544,2017-03-18,Dinoflagellates,Noctiluca scintillans,"Silverstrand Beach, Sai Kung",22.3231018,114.2718213, WGS84
1545,2017-04-10,Dinoflagellates,Gonyaulax polygramma,"Hoi Ha Wan, Sai Kung",22.47716732,114.3277597, WGS84
1546,2017-04-10,Dinoflagellates,Gonyaulax polygramma,Tung Ping Chau,22.53765991,114.4335433, WGS84
1547,2017-04-11,Dinoflagellates,Gonyaulax polygramma,"Tai Tam Harbour, Hong Kong Island",22.24038659,114.2262654, WGS84
1548,2017-04-16,Dinoflagellates,Gonyaulax polygramma,"Silverstrand Beach, Sai Kung",22.32317341,114.2721922, WGS84
1549,2017-04-18,Dinoflagellates,Gonyaulax polygramma,"Sheung Sze Wan , Sai Kung",22.30718942,114.2936979, WGS84
1550,2017-04-20,Diatom,Thalassiosira tealata,"Cafeteria New Beach, Tuen Mun",22.37306482,113.9865952, WGS84
1551,2017-04-20,Diatom,Thalassiosira tealata,"Golden Beach, Tuen Mun",22.37082489,113.9881095, WGS84
1552,2017-04-20,Dinoflagellates,Gonyaulax polygramma,"Stanley Main Beach, Hong Kong Island",22.22155796,114.2145973, WGS84
1553,2017-04-20,Dinoflagellates,Gonyaulax polygramma,"Turtle Cove Beach, Hong Kong Island",22.2328579,114.2233221, WGS84
1554,2017-04-21,Dinoflagellates,Gonyaulax polygramma,"Clear Water Bay First Beach, Sai Kung",22.29111299,114.2914138, WGS84
1555,2017-04-21,Dinoflagellates,Gonyaulax polygramma,"Deep Water Bay Beach, Hong Kong Island",22.24479568,114.1862207, WGS84
1556,2017-04-21,Dinoflagellates,Gonyaulax polygramma,"Repulse Bay Beach, Hong Kong Island",22.23722405,114.1943811, WGS84
1557,2017-04-22,Dinoflagellates,Gonyaulax polygramma,Deep Water Bay,22.24162429,114.182511, WGS84
1558,2017-04-22,Dinoflagellates,Gonyaulax polygramma,"Tai Tam Bay, Hong Kong Island",22.2178487,114.2287919, WGS84
1559,2017-04-23,Dinoflagellates,Gonyaulax polygramma,"Clear Water Bay Second Beach, Sai Kung",22.28765318,114.2883262, WGS84
1560,2017-04-25,Dinoflagellates,Gonyaulax polygramma,Lei Yue Mun to Tathong Channel including Tung Lung Chau Fish Culture Zone,22.27906204,114.2608159, WGS84
1561,2017-04-25,Dinoflagellates,Gonyaulax polygramma,"Port Shelter and Rocky Harbour including KS, TCW and TTC FCZs",22.35186174,114.2898885, WGS84
1562,2017-04-25,Dinoflagellates,Gonyaulax polygramma,"Starling Inlet to Crooked Harbour including STK, AC and KO FCZs",22.54389321,114.273984, WGS84
1563,2017-04-26,Dinoflagellates,Cochlodinium convolutum,"Hap Mun Bay Beach, Sai Kung",22.35621154,114.2955247, WGS84
1564,2017-04-26,Dinoflagellates,Noctiluca scintillans,"Hap Mun Bay Beach, Sai Kung",22.35621154,114.2955247, WGS84
1565,2017-04-27,Dinoflagellates,Gonyaulax polygramma,Tolo Harbour including Yung Shue Au Fish Culture Zone,22.43988069,114.2371344, WGS84
